index,name,generation,locomotion_fitness,manipulation_fitness,entered_population,final_name,genome,Final mean reward,base_lin_vel_zero,base_ang_vel_zero,support_feet_still,support_feet_vel,support_feet_contact,rf_target,action_rate,torques,dof_vel,dof_acc,energy,undesired_contacts
980,g019_o029,19,182.29,97.61,0,0,"[0.3,0.9,0.3,0.1,0.4,-0.0,1.57,-0.0,0.1,0.0,0.0,-1.57,-1.57,-1.57,0.3,0.0,0.1,1.57,-2.6166666667,-0.0,0.3,0.1,0.0,-1.57,-0.0,-1.57,0.4,0.0,0.0,-1.0466666667,1.57,-0.0,0.1,0.0,0.0,-1.57,-1.0466666667,-0.0,0.0,0.3,0.2,-0.0,-0.0,0.5233333333,0.4,0.0,0.1]",97.6132313538,1.93133163452,0.929119586945,0.0959136933088,0.877374768257,0.00628255261108,6.41914367676,-0.0723186731339,-0.0605607554317,-0.00596036529168,-0.00652200728655,-0.000748353311792,
981,g019_o030,19,183.82,88.14,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.1,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.1,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.1,0.0,-0.0,-0.0,-1.0466666667,0.3,0.2,0.0]",88.1390264893,1.98708796501,0.947803676128,0.068986877799,0.874559819698,0.00218098959886,5.70578479767,-0.0735616758466,-0.0489046238363,-0.00603243708611,-0.00978164374828,-0.000547272386029,
982,g019_o031,19,127.04,75.48,0,0,"[0.4,0.3,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.1,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.0,1.57,-1.0466666667,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.57,0.4,0.3,0.0,-0.0,-0.0,1.57,0.1,0.2,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",75.4826970291,1.99171423912,0.939353823662,5.83311302762e-05,0.696060836315,0.00221354188398,4.4823513031,-0.0604124777019,-0.045051522553,-0.00477483123541,-0.00585815636441,-0.000364417443052,
983,g019_o032,19,197.18,100.9,1,g020_p048,"[0.4,0.6,0.2,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.1,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.2,0.0]",100.895650101,1.9938211441,0.982484221458,0.294901818037,0.94622528553,0,6.32166194916,-0.0340255908668,-0.0281549002975,-0.0047297719866,-0.0055759511888,-0.000284363952233,
984,g019_o033,19,104.28,62.08,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.0,1.57,-2.6166666667,-0.0,0.2,0.0,0.0,1.57,-0.5233333333,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0]",62.0826255798,1.95143640041,0.938913524151,0.00924634933472,0.166726738214,0.000781250069849,3.43091082573,-0.0696673244238,-0.0212302338332,-0.00840332172811,-0.0135297132656,-0.000399660551921,
985,g019_o034,19,112.72,40.52,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,2.0933333333,1.57,0.1,0.0,0.0,2.0933333333,2.0933333333,1.57,0.1,0.5,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.5233333333,-0.0,-1.0466666667,0.6,0.0,0.3,-0.0,-0.0,1.57,0.3,0.0,0.0,1.57,0.5233333333,0.5233333333,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0]",40.5231991005,1.99714028835,0.98643887043,0.686110377312,0.864655017853,0.000390625034925,0.106332823634,-0.032937079668,-0.0379622802138,-0.00217373063788,-0.00111488159746,-0.000154323177412,
986,g019_o035,19,186.94,93.35,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.5233333333,-0.0,1.57,0.1,0.0,0.1,1.57,0.5233333333,-1.0466666667,0.2,0.0,0.2,-0.0,0.5233333333,-1.57,0.2,0.0,0.0,1.0466666667,-0.0,-0.0,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,2.6166666667,0.5233333333,-1.57,0.2,0.0,0.0,-0.0,-0.0,-2.6166666667,0.2,0.2,0.0]",93.3470814896,1.99355816841,0.970080256462,0.0786224603653,0.949299514294,0,6.02465200424,-0.0418896377087,-0.0316685177386,-0.00464990269393,-0.00531483767554,-0.000310908042593,
987,g019_o036,19,173.45,113.27,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-0.0,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.2,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0]",113.271920633,1.97974586487,0.964060306549,0.852875590324,0.929850101471,0.001708984375,7.20582389832,-0.0452471040189,-0.0281471349299,-0.0049135745503,-0.00547192525119,-0.000311457988573,
988,g019_o037,19,128.52,88.65,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.0,1.57,0.1,0.2,0.1,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.1,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.2,0.2,0.0]",88.6519372177,1.99034309387,0.967306494713,0.636312007904,0.919499337673,0.000651041686069,4.6503162384,-0.0398681946099,-0.03128727898,-0.00534457480535,-0.006631270051,-0.000359005149221,
989,g019_o038,19,144.77,58.58,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.0,1.57,0.4,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.0,1.57,-1.0466666667,-0.0,0.4,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.0466666667,2.0933333333,-0.0,0.2,0.1,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.3]",58.5757538605,1.99348950386,0.991354823112,1.5144879818,0.9682097435,0.00109049491584,0.717194080353,-0.0286147594452,-0.0342916622758,-0.00204928824678,-0.000961772806477,-0.000164363038493,
990,g019_o039,19,177.9,111.98,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,1.57,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",111.983585739,1.95782184601,0.961819589138,0.00520185846835,0.922653198242,0.00865885522217,7.63832616806,-0.0476186685264,-0.0465196482837,-0.00430340413004,-0.00701419170946,-0.000567861250602,
991,g019_o040,19,139.17,75.56,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-1.0466666667,1.57,0.4,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.0,1.57,-0.0,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.2,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0]",75.555590229,1.99303615093,0.96156001091,0.000601778679993,0.274903178215,0.000781250069849,5.08751916885,-0.0752960890532,-0.0249983333051,-0.00674713402987,-0.00982947554439,-0.000327809364535,
992,g019_o041,19,82.41,103.51,0,0,"[0.4,0.3,0.4,0.2,0.4,-0.0,0.5233333333,1.57,0.1,0.0,0.0,2.0933333333,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.1,-0.0,-0.0,-1.0466666667,0.6,0.1,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.2,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0]",103.511164398,1.99344909191,0.972430348396,0.00355614884757,0.929457187653,0.00247395853512,7.42876815796,-0.0533115491271,-0.0593436956406,-0.00389782967977,-0.00389632536098,-0.000438236282207,
993,g019_o042,19,182.85,113.74,0,0,"[0.3,0.4,0.4,0.1,0.2,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",113.742266083,1.99100911617,0.977925002575,0.825979888439,0.959405779839,0.000390625034925,6.8307352066,-0.0302066486329,-0.030455103144,-0.00384028721601,-0.00417309114709,-0.000256238825386,
994,g019_o043,19,83.3,82.33,0,0,"[0.4,0.3,0.2,0.2,0.4,-0.0,-1.57,-1.57,0.1,0.0,0.0,1.57,2.0933333333,0.5233333333,0.1,0.0,0.1,1.57,-1.0466666667,-1.57,0.2,0.0,0.1,-0.0,-0.0,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0]",82.3264930725,1.98998618126,0.961055636406,0.00129575072788,0.438268065453,0.00462239608169,6.271007061,-0.0607536360621,-0.0250174384564,-0.00693537807092,-0.0098614199087,-0.000409009575378,
995,g019_o044,19,188.1,82.85,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.0,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.2,0.2]",82.8514388037,1.95809161663,0.924764096737,0.00396514544263,0.59785759449,0.0124023444951,5.2185344696,-0.0832162648439,-0.0453235507011,-0.00810699909925,-0.0140847433358,-0.000723751378246,
996,g019_o045,19,195.57,79.7,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.5233333333,-0.0,1.57,0.1,0.0,0.0,1.57,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.57,0.2,0.0,0.0,1.0466666667,-0.0,-0.0,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.2,0.0]",79.6982243538,1.99428629875,0.969381928444,0.209640905261,0.962971329689,0.000130208340124,4.32131910324,-0.0378423891962,-0.0454788953066,-0.00393840810284,-0.00383964995854,-0.000402323988965,
997,g019_o046,19,132.3,45.91,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.0,-2.6166666667,0.4,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.0,1.57,-1.0466666667,1.0466666667,0.2,0.0,0.0,-1.57,-0.5233333333,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-2.0933333333,0.4,0.0,0.0]",45.906905632,1.98074376583,0.986289680004,0.818619906902,0.953041315079,0.0009765625,0.022320099175,-0.0302799157798,-0.020174311474,-0.0035800836049,-0.00334591208957,-0.000165777426446,
998,g019_o047,19,195.31,94.44,0,0,"[0.3,0.9,0.3,0.1,0.4,-0.0,1.57,-0.0,0.1,0.0,0.0,-1.57,-1.0466666667,-1.57,0.5,0.0,0.1,1.57,-2.6166666667,-0.0,0.3,0.0,0.0,-1.57,-0.0,-1.57,0.4,0.0,0.0,-1.0466666667,1.57,-0.0,0.1,0.0,0.0,-1.57,-1.0466666667,-0.0,0.0,0.3,0.2,-0.0,-0.0,0.5233333333,0.4,0.0,0.1]",94.4431009293,1.96201694012,0.954802036285,0.81024312973,0.947079122066,0.00133463542443,5.14751148224,-0.0470047704875,-0.0486999899149,-0.00404407829046,-0.00376311317086,-0.000377014017431,
999,g019_o048,19,180.86,64.18,0,0,"[0.4,0.8,0.2,0.2,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.1,-0.0,-0.0,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0]",64.1843000793,1.99195384979,0.984412133694,1.03131127357,0.973206043243,0.000455729197711,1.86533355713,-0.025177039206,-0.0434661284089,-0.00349477189593,-0.00289708329365,-0.00030873157084,
1000,g019_o049,19,155.08,58.98,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.1,-0.0,-0.0,-1.0466666667,0.3,0.3,0.3,-0.0,-0.0,1.57,0.1,0.3,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-1.0466666667,-0.0,-1.0466666667,0.4,0.0,0.0]",58.9808895111,1.94733595848,0.933019042015,0.0438879430294,0.787095248699,0.00638020783663,2.37839746475,-0.0710818320513,-0.0363326892257,-0.00634400686249,-0.0087168039754,-0.000489188416395,
1001,g020_o000,20,2.21,103.75,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-1.0466666667,-0.0,0.5233333333,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",103.746065422,1.97719764709,0.96572637558,0.00196644244716,0.893665671349,0.00201822910458,7.29364919662,-0.0378697961569,-0.0347279533744,-0.00394494924694,-0.00395619124174,-0.000345984793967,
1002,g020_o001,20,178.79,74.49,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.7,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.57,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.3,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.1,0.1]",74.4880091476,1.99437642097,0.968932569027,0.714266479015,0.707503318787,0,3.76121020317,-0.0613751336932,-0.0305419191718,-0.00469942158088,-0.00756487250328,-0.000318857841194,
1003,g020_o002,20,64.91,54.36,0,0,"[0.3,0.4,0.2,0.1,0.4,-3.14,2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.3,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,-0.0,0.5233333333,-0.0,0.3,0.3,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",54.3586275291,1.99534249306,0.986151576042,0.000322843174217,0.801806628704,6.51041700621e-05,1.93496131897,-0.0285048931837,-0.0435235910118,-0.00381423882209,-0.0038047991693,-0.000346915679984,
1004,g020_o003,20,87.12,75.04,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-2.6166666667,0.4,0.0,0.0,-1.0466666667,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",75.0392547989,1.99784064293,0.973908782005,0.155463159084,0.672663927078,0,4.14054489136,-0.0374799519777,-0.0284121241421,-0.00348113803193,-0.00400525517762,-0.000206518554478,
1005,g020_o004,20,181.3,113.15,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.57,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",113.147904968,1.98935317993,0.977315366268,1.00483250618,0.968793272972,0.000716145848855,6.63224315643,-0.0245204474777,-0.0302870236337,-0.00354795623571,-0.00338072213344,-0.000227099444601,
1006,g020_o005,20,107.86,92.41,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,3.14,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,-0.0,-0.5233333333,1.57,0.1,0.4,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",92.4130364227,1.99757456779,0.992785155773,0.000126446073409,0.919436454773,0.00201822910458,5.46514320374,-0.045069038868,-0.0370332300663,-0.00308770732954,-0.00321111362427,-0.000281697895844,
1007,g020_o006,20,175.08,55.99,0,0,"[0.8,0.9,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",55.9941353226,1.99482798576,0.981960535049,1.04361176491,0.959683835506,0,0.741743803024,-0.0306692309678,-0.0408960953355,-0.00232888292521,-0.00164038490038,-0.000200245165615,
1008,g020_o007,20,70.97,92.09,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.0,-0.5233333333,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.3,-0.0,-0.0,1.57,0.1,0.0,0.0,0.5233333333,0.5233333333,0.5233333333,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",92.0878556633,1.93020808697,0.91091555357,0.00379760330543,0.0710695832968,0.00541992206126,6.89654684067,-0.0881846174598,-0.0427039079368,-0.0107450066134,-0.0209419634193,-0.000909460359253,
1009,g020_o008,20,134.29,101.68,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.2,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",101.677053491,1.98559701443,0.977546870708,0.00108566263225,0.906125724316,0.00130208337214,7.05786657333,-0.033137217164,-0.0337890200317,-0.00280224601738,-0.00293157016858,-0.000217579305172,
1010,g020_o009,20,64.33,90.33,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,3.14,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.3,0.1]",90.3306071854,1.99897480011,0.983093738556,1.85592568869e-06,0.950870990753,0.000325520843035,5.89890193939,-0.0914709717035,-0.0757063105702,-0.00502234976739,-0.00892508029938,-0.000826554023661,
1011,g020_o010,20,177.77,113.34,0,0,"[0.3,1.0,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",113.343111305,1.99660718441,0.987396597862,0.648632407188,0.986776530743,0,7.51139211655,-0.024322649464,-0.0402979664505,-0.00243333633989,-0.00196402752772,-0.000198009860469,
1012,g020_o011,20,188.46,60.72,0,0,"[0.3,0.4,0.2,0.1,0.9,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,-0.5233333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,2.6166666667,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",60.7154235077,1.99477422237,0.986788272858,1.64396572113,0.954272925854,4.88281293656e-05,0.52295589447,-0.0226818136871,-0.0254878308624,-0.00295097194612,-0.00214441982098,-0.000164327851962,
1013,g020_o012,20,-197.67,96.4,0,0,"[0.3,0.4,1.0,0.1,0.4,-1.57,-0.0,1.57,0.1,0.7,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.5,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.1,0.1]",96.3983086395,1.98784208298,0.987070500851,0.00102286972106,0.812501609325,0.00130208337214,7.06894826889,-0.0826531872153,-0.0619586408138,-0.00368099659681,-0.00438758730888,-0.000423979567131,
1014,g020_o013,20,134.31,116.73,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,0.5233333333,2.0933333333,2.6166666667,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.1,0.0,-0.0,-0.0,-1.0466666667,0.7,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",116.73322094,1.98090863228,0.956763267517,1.19233822823,0.950215280056,0.0015625001397,7.23380184174,-0.0478932633996,-0.0361215174198,-0.00361965969205,-0.00395487993956,-0.000305195775582,
1015,g020_o014,20,74.45,52.07,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,2.0933333333,0.1,0.0,0.0,1.57,3.14,3.14,0.1,0.0,0.4,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.3,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",52.0699746704,1.91329860687,0.962406814098,1.41963267326,0.917115688324,0.01171875,0.00736908148974,-0.0127589143813,-0.0505563318729,-0.00225307699293,-0.0026812213473,-0.000388085434679,
1016,g020_o015,20,59.2,105.91,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-2.0933333333,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.0466666667,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",105.906389802,1.81538534164,0.826893270016,0.0157547444105,0.747532725334,0.0292480476201,6.87128734589,-0.0559075176716,-0.0419429242611,-0.00980706792325,-0.0132559938356,-0.00148238881957,
1017,g020_o016,20,84.42,108.4,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,1.57,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.2,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.1,0.0,0.0,-1.0466666667,-0.0,-1.0466666667,0.4,0.0,0.1]",108.398054857,1.96698188782,0.956750094891,0.0016356697306,0.771068096161,0.00455729197711,7.64545202255,-0.0484640672803,-0.0394359603524,-0.00550286239013,-0.00750395096838,-0.000471713603474,
1018,g020_o017,20,107.27,100.48,0,0,"[0.3,0.4,0.2,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.1,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",100.476715279,1.99518573284,0.982657790184,0.00587990833446,0.95109796524,0.000846354174428,6.6892580986,-0.02768747136,-0.0430108308792,-0.00221348367631,-0.00177455402445,-0.000182585528819,
1019,g020_o018,20,2.42,3.6,0,0,"[0.3,0.1,0.2,0.1,0.4,-1.57,1.57,1.57,0.1,0.0,0.0,-3.14,2.0933333333,3.14,0.1,0.2,0.1,0.5233333333,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",3.59650035143,0.163197621703,0.261611521244,1.36114156246,0.0785044133663,0.0916666686535,3.87031984329,-0.0649385005236,-0.0305779352784,-0.0285701900721,-0.0274509191513,-0.00302778999321,
